exp,label
7.378491,CRISP
7.413592,CRISP
7.473345,CRISP
6.9659424,CRISP
7.699064,CRISP
7.339317,CRISP
7.058784,CRISP
7.5134115,CRISP
7.408444,CRISP
7.268399,CRISP
7.3824406,CRISP
7.49407,CRISP
7.2533426,CRISP
7.483899,CRISP
7.63873,CRISP
7.3574586,CRISP
7.3037605,CRISP
7.6123667,CRISP
7.10574,CRISP
7.297584,CRISP
7.4280243,CRISP
7.365749,CRISP
7.373681,CRISP
7.6407375,CRISP
7.8460875,CRISP
7.342612,CRISP
7.177189,CRISP
7.392977,CRISP
6.8005486,CRISP
7.2356043,CRISP
7.3111424,CRISP
7.001993,CRISP
7.721933,CRISP
7.5877624,CRISP
7.5926533,CRISP
7.1894794,CRISP
7.418102,CRISP
7.1817284,CRISP
6.953896,CRISP
7.414087,CRISP
7.6702456,CRISP
7.6995506,CRISP
7.3118134,CRISP
7.3649416,CRISP
7.102796,CRISP
7.606733,CRISP
7.4014935,CRISP
8.0057955,CRISP
7.386257,CRISP
7.402325,CRISP
7.3909144,CRISP
7.2737303,CRISP
7.338238,CRISP
7.788877,CRISP
7.138282,CRISP
8.012399,CRISP
7.3721285,CRISP
7.4618278,CRISP
7.277359,CRISP
7.37971,CRISP
7.004417,CRISP
7.346227,CRISP
7.242705,CRISP
7.493193,CRISP
7.361764,CRISP
7.3006444,CRISP
6.8871756,CRISP
7.5294795,CRISP
7.3394737,CRISP
7.43976,CRISP
7.5276027,CRISP
7.1823936,CRISP
7.850023,CRISP
8.065405,CRISP
7.3662195,CRISP
7.413571,CRISP
7.5042653,CRISP
7.0756617,CRISP
7.068367,CRISP
7.1099973,CRISP
6.943074,CRISP
7.41239,CRISP
7.2472224,CRISP
7.320753,CRISP
7.3830953,CRISP
7.5453143,CRISP
7.4565096,CRISP
7.5560365,CRISP
7.24711,CRISP
7.4724946,CRISP
6.7802606,CRISP
6.931765,CRISP
7.3532925,CRISP
7.487922,CRISP
7.4122634,CRISP
7.2766294,CRISP
7.143925,CRISP
7.3376145,CRISP
7.468332,CRISP
7.624753,CRISP
7.1280327,CRISP
7.33444,CRISP
7.627889,CRISP
7.324986,CRISP
7.5859146,CRISP
7.246364,CRISP
7.5916867,CRISP
7.4065323,CRISP
7.5137672,CRISP
7.3928742,CRISP
7.930967,CRISP
7.4046655,CRISP
7.157333,CRISP
7.2850847,CRISP
7.4944615,CRISP
7.8127966,CRISP
7.3741274,CRISP
7.4521813,CRISP
7.375976,CRISP
7.6500688,CRISP
7.859809,CRISP
7.0523,CRISP
7.559122,CRISP
7.3268156,CRISP
7.9699388,CRISP
7.1578617,CRISP
7.3594074,CRISP
7.486698,CRISP
7.409179,CRISP
7.098585,CRISP
7.277255,CRISP
7.6909313,CRISP
7.4200306,CRISP
7.6114645,CRISP
7.3918233,CRISP
7.2758665,CRISP
7.2702785,CRISP
7.385094,CRISP
7.247454,CRISP
7.194098,CRISP
7.378868,CRISP
7.325459,CRISP
7.4307942,CRISP
7.6926117,CRISP
7.3968625,CRISP
7.93469,CRISP
7.382205,CRISP
7.3011737,CRISP
7.473404,CRISP
7.8709745,CRISP
7.37996,CRISP
7.4764194,CRISP
7.6361227,CRISP
7.885671,CRISP
6.9637384,CRISP
6.99407,CRISP
7.7173834,CRISP
7.361707,CRISP
7.483126,CRISP
7.5029354,CRISP
7.742881,CRISP
7.379212,CRISP
7.182146,CRISP
7.178938,CRISP
7.6399775,CRISP
7.1543894,CRISP
7.6565895,CRISP
7.8003983,CRISP
7.121504,CRISP
7.5858684,CRISP
7.5157146,CRISP
7.622432,CRISP
7.017305,CRISP
7.254387,CRISP
7.3698807,CRISP
7.986675,CRISP
7.479386,CRISP
7.3061194,CRISP
7.4717464,CRISP
7.536495,CRISP
7.2659664,CRISP
7.272718,CRISP
7.4144454,CRISP
7.461556,CRISP
7.219978,CRISP
8.015565,CRISP
7.7733874,CRISP
7.75412,CRISP
7.3578863,CRISP
7.474628,CRISP
7.3631954,CRISP
7.4709725,CRISP
7.508819,CRISP
7.173682,CRISP
7.3821077,CRISP
7.523839,CRISP
7.160963,CRISP
7.6262646,CRISP
7.458965,CRISP
7.0854917,CRISP
7.0441933,CRISP
7.4563355,CRISP
7.416919,CRISP
7.274108,CRISP
7.2577667,CRISP
7.1727405,CRISP
7.3335643,CRISP
7.9562173,CRISP
7.7555943,CRISP
7.638432,CRISP
8.010853,CRISP
7.251133,CRISP
7.7417,CRISP
7.4041886,CRISP
7.2896056,CRISP
7.2676053,CRISP
7.354837,CRISP
7.3568687,CRISP
7.1322823,CRISP
7.3391523,CRISP
7.368141,CRISP
7.379912,CRISP
7.5858045,CRISP
7.9774904,CRISP
7.213655,CRISP
7.2484417,CRISP
7.459161,CRISP
7.152758,CRISP
7.218981,CRISP
7.5058904,CRISP
7.249542,CRISP
7.43495,CRISP
7.13483,CRISP
7.3281407,CRISP
7.405191,CRISP
7.3587456,CRISP
7.2106137,CRISP
7.079042,CRISP
7.3386827,CRISP
7.721246,CRISP
7.277247,CRISP
8.019442,CRISP
7.72178,CRISP
7.390005,CRISP
7.354857,CRISP
7.556145,CRISP
7.363941,CRISP
7.2549305,CRISP
7.371418,CRISP
7.5486774,CRISP
7.4399166,CRISP
7.4172487,CRISP
7.8934555,CRISP
7.65865,CRISP
7.0246315,CRISP
7.0352445,CRISP
7.1815896,CRISP
7.474533,CRISP
7.264129,CRISP
7.4643188,CRISP
7.318057,CRISP
7.3324103,CRISP
7.286015,CRISP
7.9745097,CRISP
7.649816,CRISP
7.3865104,CRISP
7.15409,CRISP
7.319073,CRISP
7.4185195,CRISP
7.256179,CRISP
7.1964293,CRISP
8.064699,CRISP
6.9719734,CRISP
7.014846,CRISP
7.2285323,CRISP
7.176555,CRISP
7.0769286,CRISP
7.370203,CRISP
7.1512794,CRISP
7.170431,CRISP
7.618996,CRISP
7.391938,CRISP
7.752387,CRISP
7.2784815,CRISP
7.127907,CRISP
7.582151,CRISP
7.590069,CRISP
7.4720616,CRISP
7.487281,CRISP
7.403101,CRISP
7.181413,CRISP
7.572257,CRISP
7.4181232,CRISP
7.5870447,CRISP
7.3811064,CRISP
7.171604,CRISP
7.475649,CRISP
7.5189276,CRISP
7.4789615,CRISP
7.507887,CRISP
7.1213145,CRISP
6.903442,CRISP
7.3571377,CRISP
7.470804,CRISP
7.3952427,CRISP
7.545748,CRISP
7.46249,CRISP
7.40116,CRISP
7.0847545,CRISP
7.417426,CRISP
7.3130474,CRISP
7.2320523,CRISP
7.2969756,CRISP
7.994543,CRISP
7.7425513,CRISP
7.2496142,CRISP
7.258721,CRISP
7.0589786,CRISP
7.383532,CRISP
7.5758004,CRISP
7.672305,CRISP
7.2771344,CRISP
7.3602223,CRISP
7.39099,CRISP
7.1251373,CRISP
7.2289953,CRISP
7.5065217,CRISP
7.255382,CRISP
7.48357,CRISP
7.63461,CRISP
7.3130736,CRISP
7.3007917,CRISP
7.5888357,CRISP
6.9439907,CRISP
7.5139647,CRISP
8.0928135,CRISP
7.452426,CRISP
7.608175,CRISP
7.307823,CRISP
7.651062,CRISP
7.484859,CRISP
7.2292686,CRISP
7.4159336,CRISP
7.575202,CRISP
7.578471,CRISP
7.509968,CRISP
7.565344,CRISP
8.0199795,CRISP
7.616969,CRISP
7.371997,CRISP
7.9549756,CRISP
7.773679,CRISP
7.7936277,CRISP
7.2317276,CRISP
7.2563424,CRISP
7.348476,CRISP
7.1865697,CRISP
7.643088,CRISP
7.526904,CRISP
7.370231,CRISP
7.2695904,CRISP
7.651996,CRISP
7.209674,CRISP
7.1560526,CRISP
7.465519,CRISP
7.1608677,CRISP
7.219764,CRISP
7.382298,CRISP
7.4008107,CRISP
7.070632,CRISP
7.5876083,CRISP
7.2302837,CRISP
7.122232,CRISP
7.864902,CRISP
7.128183,CRISP
7.391674,CRISP
7.3111877,CRISP
7.409497,CRISP
7.838051,CRISP
7.1511493,CRISP
7.793049,CRISP
7.2259536,CRISP
7.244835,CRISP
7.283584,CRISP
7.1642547,CRISP
7.236895,CRISP
7.3793554,CRISP
7.034738,CRISP
7.566506,CRISP
7.3751636,CRISP
7.566914,CRISP
7.2655025,CRISP
7.36082,CRISP
7.1829977,CRISP
7.2182317,CRISP
7.26144,CRISP
7.3121514,CRISP
7.2084284,CRISP
7.345198,CRISP
7.1599545,CRISP
7.2001586,CRISP
7.182544,CRISP
7.2068973,CRISP
7.0368934,CRISP
7.33231,CRISP
7.2225494,CRISP
7.30795,CRISP
7.215438,CRISP
7.341993,CRISP
7.5090117,CRISP
7.2520657,CRISP
6.988631,CRISP
7.372147,CRISP
7.3330894,CRISP
7.6584783,CRISP
7.130733,CRISP
7.391053,CRISP
7.435795,CRISP
7.479726,CRISP
7.4472837,CRISP
7.4606123,CRISP
7.2848873,CRISP
8.026763,CRISP
7.657515,CRISP
7.442818,CRISP
7.2715945,CRISP
7.1940813,CRISP
7.4577994,CRISP
7.595299,CRISP
7.4582005,CRISP
7.4820037,CRISP
7.3546543,CRISP
7.7138877,CRISP
7.434569,CRISP
7.5465403,CRISP
7.6681943,CRISP
6.8885775,CRISP
7.9639835,CRISP
7.321909,CRISP
7.4083295,CRISP
7.765923,CRISP
7.876044,CRISP
7.3894963,CRISP
7.505247,CRISP
7.854386,CRISP
7.4643526,CRISP
7.5227885,CRISP
7.2118564,CRISP
7.593638,CRISP
7.2877917,CRISP
7.4190936,CRISP
7.108922,CRISP
7.5995345,CRISP
7.4451,CRISP
7.958491,CRISP
6.9353085,CRISP
7.323603,CRISP
7.6520267,CRISP
7.1387887,CRISP
7.3501267,CRISP
7.51111,CRISP
7.1250744,CRISP
7.2906814,CRISP
7.5819826,CRISP
7.3695626,CRISP
7.3091464,CRISP
7.5668955,CRISP
7.3077826,CRISP
7.2675757,CRISP
7.645741,CRISP
7.5519676,CRISP
7.683525,CRISP
7.5062485,CRISP
7.341506,CRISP
7.366376,CRISP
7.2882924,CRISP
7.226488,CRISP
7.567983,CRISP
7.355176,CRISP
7.228256,CRISP
7.4034796,CRISP
7.371505,CRISP
7.277495,CRISP
7.266071,CRISP
7.2083144,CRISP
7.330951,CRISP
8.016675,CRISP
7.5751157,CRISP
7.2905583,CRISP
7.064618,CRISP
7.224293,CRISP
7.308696,CRISP
7.4781284,CRISP
7.6084704,CRISP
7.3900294,CRISP
7.4963346,CRISP
7.3029037,CRISP
7.3679056,CRISP
7.3267274,CRISP
7.6375766,CRISP
7.1536226,CRISP
7.3318057,CRISP
7.5699635,CRISP
7.784481,CRISP
6.936263,CRISP
7.409639,CRISP
7.8055406,CRISP
7.3484316,CRISP
7.3554373,CRISP
7.4431453,CRISP
7.4075003,CRISP
7.4375606,CRISP
7.342901,CRISP
7.566168,CRISP
7.3208466,CRISP
7.2308,CRISP
7.4791555,CRISP
7.7353992,CRISP
7.5213985,CRISP
7.672477,CRISP
7.5256205,CRISP
7.3594193,CRISP
7.235577,CRISP
7.081785,CRISP
7.3977237,CRISP
7.562195,CRISP
7.1566715,CRISP
7.300856,CRISP
6.9615183,CRISP
7.3676014,CRISP
7.164759,CRISP
7.039129,CRISP
7.605718,CRISP
7.5058904,CRISP
7.194088,CRISP
6.965861,CRISP
7.305236,CRISP
7.4854374,CRISP
7.227115,CRISP
7.494982,CRISP
8.00849,CRISP
7.310331,CRISP
7.588954,CRISP
7.6168714,CRISP
7.3001986,CRISP
7.8701296,CRISP
7.551656,CRISP
7.372776,CRISP
7.13233,CRISP
7.7765913,CRISP
7.149243,CRISP
7.311701,CRISP
7.4446025,CRISP
7.7113304,CRISP
7.8387084,CRISP
7.601395,CRISP
7.5013275,CRISP
7.806986,CRISP
7.215457,CRISP
7.929138,CRISP
7.70704,CRISP
7.265752,CRISP
7.5422964,CRISP
7.404095,CRISP
7.3526587,CRISP
7.274595,CRISP
7.6824007,CRISP
7.2549553,CRISP
7.4422774,CRISP
7.355474,CRISP
7.3688555,CRISP
7.5136266,CRISP
7.810515,CRISP
7.7401237,CRISP
7.4522095,CRISP
7.5321674,CRISP
7.148118,CRISP
7.237044,CRISP
7.318314,CRISP
7.36441,CRISP
7.8203044,CRISP
7.5455756,CRISP
7.842404,CRISP
6.8135896,CRISP
7.0880218,CRISP
7.583723,CRISP
7.523653,CRISP
7.7854967,CRISP
7.191783,CRISP
7.34933,CRISP
6.999687,CRISP
7.1941934,CRISP
7.20857,CRISP
7.365928,CRISP
7.842819,CRISP
7.7837663,CRISP
7.286533,CRISP
7.2403445,CRISP
7.176658,CRISP
7.592133,CRISP
7.2648425,CRISP
7.5479903,CRISP
7.3273673,CRISP
7.199407,CRISP
7.3829055,CRISP
7.3741045,CRISP
7.5569873,CRISP
7.9509354,CRISP
7.4460263,CRISP
7.5211086,CRISP
7.643701,CRISP
7.13235,CRISP
7.3186874,CRISP
7.652724,CRISP
7.4830027,CRISP
7.0937653,CRISP
7.967034,CRISP
7.0668073,CRISP
7.2045503,CRISP
7.2296143,CRISP
7.3920584,CRISP
7.3668065,CRISP
7.46281,CRISP
7.430093,CRISP
7.471418,CRISP
7.3247404,CRISP
7.236651,CRISP
7.4172626,CRISP
7.4568086,CRISP
7.3707995,CRISP
7.5049667,CRISP
7.603611,CRISP
7.849026,CRISP
7.5033145,CRISP
7.0740047,CRISP
7.9692216,CRISP
7.562236,CRISP
7.259388,CRISP
7.1944942,CRISP
7.36959,CRISP
7.0869193,CRISP
7.230126,CRISP
6.8465867,CRISP
7.256133,CRISP
7.259976,CRISP
7.212316,CRISP
7.16531,CRISP
7.377386,CRISP
7.699285,CRISP
7.2283406,CRISP
7.5114236,CRISP
7.8426337,CRISP
7.6562133,CRISP
7.340418,CRISP
7.3787637,CRISP
7.3610544,CRISP
7.461304,CRISP
7.452461,CRISP
7.3399754,CRISP
7.386719,CRISP
7.6831217,CRISP
7.4951944,CRISP
7.3839526,CRISP
7.3659277,CRISP
7.385197,CRISP
7.2946014,CRISP
7.270703,CRISP
7.5503144,CRISP
7.2339787,CRISP
7.4623775,CRISP
7.2377586,CRISP
7.1373825,CRISP
7.382372,CRISP
7.479572,CRISP
7.2834744,CRISP
7.440745,CRISP
7.286591,CRISP
7.4993386,CRISP
7.3566055,CRISP
7.637772,CRISP
7.4952674,CRISP
7.4523554,CRISP
7.816121,CRISP
7.3451085,CRISP
7.6264343,CRISP
7.3916764,CRISP
7.3582945,CRISP
7.5982556,CRISP
7.138725,CRISP
7.5510025,CRISP
7.48802,CRISP
7.129963,CRISP
7.2789364,CRISP
7.998966,CRISP
7.3858747,CRISP
7.2771306,CRISP
7.6240644,CRISP
7.362465,CRISP
7.333257,CRISP
7.6757665,CRISP
7.9795575,CRISP
7.1742725,CRISP
7.5665417,CRISP
7.43525,CRISP
7.2268944,CRISP
7.578879,CRISP
7.413149,CRISP
6.829925,CRISP
7.275343,CRISP
7.4113655,CRISP
7.437308,CRISP
7.3327494,CRISP
7.221568,CRISP
7.2487826,CRISP
7.0501456,CRISP
7.5526514,CRISP
7.5784354,CRISP
7.254855,CRISP
7.3399568,CRISP
7.149574,CRISP
7.496448,CRISP
7.678795,CRISP
7.445772,CRISP
7.3180065,CRISP
7.3893924,CRISP
7.2885437,CRISP
7.308499,CRISP
7.376257,CRISP
7.3610253,CRISP
7.9611387,CRISP
7.0421357,CRISP
7.3543663,CRISP
7.8442144,CRISP
7.678383,CRISP
7.374524,CRISP
6.996631,CRISP
7.4085426,CRISP
7.3579903,CRISP
7.3554378,CRISP
7.170551,CRISP
7.528123,CRISP
7.386038,CRISP
6.8563433,CRISP
7.2245083,CRISP
7.190326,CRISP
7.2654834,CRISP
7.9065704,CRISP
7.156202,CRISP
7.507031,CRISP
7.4329467,CRISP
7.559558,CRISP
7.2117376,CRISP
8.014907,CRISP
7.176493,CRISP
7.4009795,CRISP
7.388791,CRISP
7.581119,CRISP
7.481222,CRISP
7.6242414,CRISP
7.599075,CRISP
7.1701903,CRISP
