gene_index,gt,pred,de
12056,-0.002758205,-0.028235763,False
12057,-0.01820798,-0.01820798,False
12058,0.0032552779,0.027992278,False
12059,-0.017359108,-0.030619174,False
12060,0.3294431,-0.09008896,False
12061,0.071160376,-0.0026021004,False
12062,-0.14901519,0.00021970272,False
12063,-0.0716161,-0.08772951,False
12064,-0.09619546,-0.16465837,False
12065,-0.023959935,0.09619343,False
12066,0.02881074,-0.020918444,False
12080,-0.5977174,-0.6076701,False
12079,0.19067812,0.19432402,False
12078,-0.0056041945,-0.022834813,False
12077,-0.044784874,-0.23113418,False
12076,-0.027348045,-0.0034469292,False
12075,0.046881527,0.17816992,False
12049,-0.042280942,-0.101356074,False
12074,0.0042470843,0.029583342,False
12072,-0.07751721,-0.29609236,False
12071,0.08178663,-0.026955968,False
12070,-0.15143389,-0.08406204,False
12069,-0.066067755,-0.009975314,False
12068,0.006250769,-0.05273539,False
12067,0.078902006,-0.11722588,False
12073,0.038067997,0.1114254,False
12048,-0.031791568,-0.02164422,False
12047,0.019587398,0.058389425,False
12046,0.037988186,0.06615651,False
12027,0.0079299435,-0.05929516,False
12026,-0.004728931,-0.004728931,False
12025,-0.009988271,-0.009988271,False
12024,-0.008782454,-0.008782454,False
12023,0.0038369782,-0.014574271,False
12022,0.16271314,-0.106776625,False
12028,0.012257144,-0.14996792,False
12021,0.04037842,0.16181155,False
12019,0.009421013,0.03757999,False
12018,-0.28221464,0.19826198,False
12017,-0.020853944,-0.09823964,False
12016,-0.028955802,0.045648724,False
12015,0.09628885,0.11347339,False
12014,0.103031516,-0.13673115,False
12020,-0.23065877,-0.031194925,False
12012,-0.14437044,-0.00081443787,False
12029,0.06072607,0.05981178,False
12031,-0.024455965,-0.015082784,False
12045,-0.009375231,-0.009375231,False
12044,-0.018954962,0.14530855,False
12043,0.0056740753,-0.021496557,False
12042,-0.006767988,0.0037894398,False
12041,-0.07616931,-0.24762881,False
12040,-0.056152448,0.050378546,False
12030,0.044091716,-0.0533786,False
12039,-0.0050767665,-0.0050767665,False
12037,0.032796234,-0.0045995875,False
12036,0.17684066,0.1367158,False
12035,-0.091492,0.021015704,False
12034,0.010556668,-0.07813598,False
12033,0.043420583,-0.05739209,False
12032,0.15495086,0.14639866,False
12038,0.012609482,0.0025324821,False
11942,0.042656492,-0.02733164,False
12227,0.006165794,-0.014160032,False
12229,-0.07513836,-0.09532073,False
12409,0.037944287,-0.17973009,False
12410,-0.09058097,-0.05604671,False
12411,-0.029137135,-0.036563978,False
12412,0.0,0.0020408677,False
12413,-0.019888222,-0.04439602,False
12414,-0.037546843,0.0150202215,False
12415,0.04589201,0.0,False
12416,-0.0117338,-0.002005726,False
12417,-0.18691623,-0.32560706,False
12418,-0.2963407,-0.16502428,False
12419,-0.080382824,-0.016883284,False
12420,-0.007782849,-0.007782849,False
12421,-0.0061620325,-0.029585231,False
12422,-0.07553221,-0.016109943,False
12423,-0.014844894,-0.056215554,False
12424,-0.18509936,0.2799915,False
12425,0.06615734,-0.033106327,False
12439,-0.03178194,-0.03254035,False
12438,0.010713946,0.015391421,False
12437,0.14656079,-0.04986614,False
12436,0.28818285,-0.011586726,False
12435,0.0,0.0,False
12434,-0.017044067,-0.03825593,False
12408,-0.10237372,0.034197032,False
12433,-0.018469416,-0.018469416,False
12431,0.0,0.0,False
12430,0.026312567,-0.039037354,False
12429,0.034070294,-0.0044077365,False
12428,0.0014454499,-0.021056473,False
12427,0.0,0.0,False
12426,-0.026543,-0.003050074,False
12432,-0.0598754,-0.0598754,False
12407,0.10117018,0.052653313,False
12406,-0.03872497,0.064475834,False
12405,-0.02323632,0.018621884,False
12386,0.0071355877,-0.011391483,False
12384,-0.10448885,-0.4632306,False
12383,-0.0026945341,-0.024043486,False
12382,0.01526482,-0.028513243,False
12381,0.009052604,-0.08865025,False
12380,-0.0451079,-0.30072832,False
12387,0.025575168,0.053947307,False
12379,-0.06229675,0.0952875,False
12377,-0.02550222,-0.06937787,False
12376,0.04014933,0.10913336,False
12375,0.150321,-0.06413472,False
12374,0.032331944,-0.02515006,False
12373,0.021493196,-0.064102784,False
12372,-0.11956221,-0.15541595,False
12378,-0.1268819,-0.009001493,False
12440,-0.35915136,-0.1892829,False
12388,0.036970746,-0.022349823,False
12390,0.18507695,-0.017689109,False
12404,-0.013417126,-0.013417126,False
12403,-0.009608442,-0.009608442,False
12402,-0.008657173,-0.008657173,False
12401,-0.010210887,-0.010210887,False
12400,0.34584308,-0.21939611,False
12399,0.013827682,-0.02654016,False
12389,0.031020582,0.09225112,False
12398,0.083441615,-0.31615746,False
12396,-0.07848641,-0.035667866,False
12395,0.07630654,-0.0037725717,False
12394,-0.17615218,0.088606566,False
12393,-0.03149391,-0.00786769,False
12392,0.16092342,-0.026687384,False
12391,-0.09884095,-0.18652868,False
12397,-0.024574779,-0.03941395,False
12371,0.0027824342,0.0727582,False
12441,-0.2962013,-0.20208782,False
12443,-0.07473984,0.20154554,False
12480,-0.25840345,-0.047024548,False
12481,-0.27087867,-0.049889207,False
12482,0.002530098,-0.15278125,False
12483,-0.004622251,0.13612226,False
12484,0.020210749,-0.014219305,False
12485,-0.019087391,-0.019087391,False
12486,0.06454778,0.28152466,False
12487,0.03819236,-0.045122266,False
12488,-0.05868897,-0.068198234,False
12489,-0.020958751,-0.16756843,False
12490,0.082788706,0.018561542,False
12491,-0.016076367,0.016661912,False
12492,-0.02417223,-0.02417223,False
12493,-0.029517412,0.07727349,False
12494,0.04580432,-0.10760301,False
12495,-0.05451902,-0.05451902,False
12496,0.031036466,0.11343065,False
12510,-0.020380422,-0.017656997,False
12509,-0.5741341,0.35600233,False
12508,-0.0059539676,-0.07730564,False
12507,0.28264344,0.3393826,False
12506,0.24612546,-0.11930388,False
12505,-0.02637501,0.02779901,False
12479,0.04967506,-0.030452646,False
12504,0.03392174,-0.010241676,False
12502,0.012671124,0.013889881,False
12501,0.03883779,-0.2671802,False
12500,-0.010455519,0.048718527,False
12499,-0.2564366,-0.20126563,False
12498,-0.10946065,0.004488051,False
12497,0.022307396,-0.051926374,False
12503,-0.087388396,-0.08061004,False
12478,-0.026430547,0.18143132,False
12477,-0.0069383383,-0.112193584,False
12476,0.0,0.0,False
12457,-0.2370739,-0.8861544,False
12456,0.029265802,-0.03323887,False
12455,0.0,0.0,False
12454,0.15262723,0.42064178,False
12453,-0.0067887083,0.115690514,False
12452,-0.09099935,0.06232807,False
12458,0.023739919,-0.029607758,False
12451,-0.0990265,0.07467276,False
12449,-0.018292006,-0.0019718148,False
12448,0.16665882,-0.04693407,False
12447,0.06588048,-0.020930914,False
12446,-0.018695125,-0.018695125,False
12445,-0.091828585,0.047374964,False
12444,-0.13204443,-0.09873909,False
12450,0.0999895,-0.10363966,False
12442,-0.09341094,-0.01927799,False
12459,0.09299679,0.10469963,False
12461,0.016349375,-0.16145052,False
12475,0.16619682,-0.00313735,False
12474,0.2924298,-0.12673903,False
12473,-0.012804102,-0.05922969,False
12472,-0.0065004006,0.043272153,False
12471,-0.1753786,0.027100384,False
12470,-0.010882959,0.025694847,False
12460,-0.04436604,-0.06392789,False
12469,-0.008802127,-0.024476755,False
12467,-0.01374644,-0.11258131,False
12466,0.12405431,-0.099352,False
12465,-0.050751567,-0.29174066,False
12464,-0.081401706,-0.23768353,False
12463,-0.09753895,-0.21290994,False
12462,-0.02997531,0.041405603,False
12468,-0.33687377,0.12425399,False
12228,-0.3585906,-0.9716146,False
12370,-0.03183033,-0.03183033,False
12368,0.07116234,-0.08802013,False
12266,-0.080529064,0.116533846,False
12267,-0.40837502,-0.5607754,False
12268,0.0,0.13687465,False
12269,-0.20593327,-0.33188325,False
12270,0.038692117,0.036655188,False
12271,-0.005140978,-0.004542866,False
12272,-0.59496814,-0.6274122,False
12273,-0.072114274,0.08681771,False
12274,-0.044017434,-0.08643693,False
12275,0.008427673,-0.0031025521,False
12276,-0.0447433,-0.092861146,False
12277,0.05614972,-0.1148293,False
12278,0.06939927,0.04723537,False
12279,0.0154530555,-0.037944257,False
12280,-0.0855946,-0.045456313,False
12281,-0.04419157,-0.14805749,False
12282,0.002422057,-0.026276845,False
12296,-0.09668979,-0.12790462,False
12295,-0.042927742,-0.25416613,False
12294,-0.0046966965,-0.0046966965,False
12293,0.0032231454,0.032587722,False
12292,0.01782918,-0.0046412535,False
12291,0.011971623,0.065135166,False
12265,0.01455446,-0.010032367,False
12290,0.16481173,-0.01626122,False
12288,-0.039807796,-0.0089969635,False
12287,-0.13237596,0.14598393,False
12286,-0.0131910555,-0.0131910555,False
12285,-0.0050052092,-0.0050052092,False
12284,0.02226647,-0.04590159,False
12283,-0.004015282,-0.050243482,False
12289,0.015422463,0.021607637,False
12264,-0.122850806,-0.12928088,False
12263,-0.010662589,0.009784427,False
12262,0.0,0.0,False
12243,-0.19996607,0.09911388,False
12242,-0.15550065,0.003424406,False
12241,-0.053424068,-0.10638681,False
12240,0.0,0.0,False
12239,0.016789733,-0.023287563,False
12238,-0.019923002,-0.016006436,False
12244,0.007702261,0.013204053,False
12237,-0.012261026,-0.010357491,False
12235,0.0029198583,-0.01432303,False
12234,0.002735583,-0.016926292,False
12233,-0.004931114,-0.004931114,False
12232,0.1669729,0.037622035,False
12231,-0.09160277,-0.09074429,False
12230,-0.2916886,-0.041387975,False
12236,0.0145842135,-0.05110483,False
12297,0.28353703,-0.41654688,False
12245,-0.009420799,-0.009420799,False
12247,0.31423998,-0.47047096,False
12261,-0.10752924,0.012939885,False
12260,-0.004699221,-0.004699221,False
12259,-0.01277489,-0.012374902,False
12258,0.002707161,0.0075431727,False
12257,0.0,0.0,False
12256,0.044129185,-0.033340015,False
12246,-0.022031546,-0.021077005,False
12255,0.0,0.0,False
12253,-0.82434666,-1.5932829,False
12252,0.018335335,-0.005090565,False
12251,-0.1865344,-0.16948122,False
12250,0.036123294,0.038879048,False
12249,0.02541462,-0.0205837,False
12248,0.022409305,0.04167971,False
12254,-0.007988146,-0.028313972,False
12369,-0.08877474,-0.09941962,False
12298,-0.10950261,-0.33633083,False
12300,0.13988855,-0.12660924,False
12337,-0.07926793,0.06865905,False
12338,-0.31058192,-0.18816388,False
12339,0.046228558,-0.044796556,False
12340,0.011464208,0.018541932,False
12341,-0.013669195,-0.032878637,False
12342,-0.01326314,-0.01185895,False
12343,0.035626404,0.02737628,False
12344,0.03182833,-0.081398025,False
12345,-0.05490482,0.028410017,False
12346,-0.08898401,0.053096056,False
12347,0.09537226,0.053176016,False
12348,-0.12632757,0.00908488,False
12349,-0.22225404,0.0047233105,False
12350,0.011725903,-0.10816085,False
12351,-0.21738464,-0.10615122,False
12352,0.11363459,-0.2059747,False
12353,0.21223724,0.19940305,False
12367,-0.031305343,0.05290457,False
12366,0.029943556,-0.11132066,False
12365,-0.22219202,-0.21208954,False
12364,0.12794209,0.42080307,False
12363,-0.20098591,-0.16600835,False
12362,0.026647404,-0.024126172,False
12336,-0.031948328,-0.028691083,False
12361,0.0060930485,-0.009168638,False
12359,-0.030437458,-0.030437458,False
12358,0.0037248116,-0.01844616,False
12357,0.13320589,0.022100925,False
12356,0.09221363,0.20150518,False
12355,-0.3742637,-0.35161954,False
12354,-0.022411108,0.10965109,False
12360,-0.25605106,-0.22013795,False
12335,-0.0645968,-0.0395028,False
12334,0.047002062,0.15652691,False
12333,-0.27606082,-0.2042433,False
12314,0.0030731224,-0.018262792,False
12313,-0.00049309246,-0.01880119,False
12312,0.0,0.0,False
12311,0.19654335,0.13972406,False
12310,-0.09365314,-0.08094622,False
12309,-0.15216605,-0.118995965,False
12315,-0.010150716,-0.02683037,False
12308,0.016387438,-0.020615783,False
12306,0.061132908,0.0012207031,False
12305,-0.17745006,-0.1900276,False
12304,0.013114914,-0.015156612,False
12303,0.04721725,-0.18554246,False
12302,-0.017053025,-0.037945807,False
12301,-0.027746558,0.09628545,False
12307,0.045601368,-0.47200465,False
12299,-0.21145946,0.01675576,False
12316,-0.037667185,-0.049755022,False
12318,-0.058767706,-0.012397677,False
12332,0.053418517,0.005767584,False
12331,0.014244955,-0.022517035,False
12330,-0.03237135,-0.0886435,False
12329,-0.17327076,-0.1408417,False
12328,0.064433515,-0.012131929,False
12327,-0.17853498,-0.2771725,False
12317,-0.077808574,-0.099666215,False
12326,-0.1108938,0.11883545,False
12324,0.018589437,-0.10034458,False
12323,-0.09820798,-0.10806054,False
12322,-0.109456286,0.0054121315,False
12321,-0.013962552,0.020111784,False
12320,0.09773362,0.1319468,False
12319,-0.008291632,0.0329614,False
12325,-0.07665604,-0.14326227,False
12511,0.003285408,-0.03709042,False
11941,-0.05843854,-0.019705296,False
11939,0.19012994,0.043245375,False
11552,0.007754186,-0.00854031,False
11553,-0.009916324,-0.009916324,False
11554,0.034686588,-0.012115307,False
11555,0.058060333,-0.004629196,False
11556,0.1718756,0.14391732,False
11557,0.14311337,-0.48221922,False
11558,-0.008871913,-0.045346737,False
11559,0.012913777,-0.0102720745,False
11560,-0.029846102,0.03751546,False
11561,0.106954634,0.03751856,False
11562,-0.03079158,-0.09322053,False
11563,-0.04681924,-0.056685165,False
11564,-0.057489693,-0.09376179,False
11565,0.088593006,0.32833028,False
11566,0.03138137,-0.16680211,False
11567,-0.26927665,0.12443423,False
11568,0.08433986,0.092600524,False
11582,0.009543867,-0.005349149,False
11581,0.08597696,-0.035117567,False
11580,-0.13203669,0.12317622,False
11579,-0.025098585,0.094590954,False
11578,0.0,0.0,False
11577,0.0,0.001072385,False
11551,-0.044269424,-0.043577474,False
11576,0.0053592473,-0.13083665,False
11574,-0.0015012398,0.0020535197,False
11573,0.11732799,0.041110814,False
11572,-0.055085093,-0.16481152,False
11571,0.16934669,-0.22383738,False
11570,0.0,0.0,False
11569,0.1436792,0.0150796175,False
11575,-0.059991866,0.070794374,False
11550,-0.030432358,-0.053419188,False
11549,-0.010044636,-0.010044636,False
11548,0.0,0.0,False
11529,-0.0040650247,0.0011947718,False
11528,0.0,0.0022746415,False
11527,-0.063152775,-0.03996797,False
11526,0.081190705,0.096717656,False
11525,0.015469304,-0.0049597723,False
11524,0.10174358,0.05939895,False
11530,0.14137894,-0.14978772,False
11523,-0.039006032,-0.02231697,False
11521,0.0,0.0,False
11520,0.0,0.0,False
11519,0.0,7.614562e-05,False
11518,0.016981434,-0.004671073,False
11517,-0.003413568,-0.0033818674,False
11516,0.0,0.00020075614,False
11522,-0.093659,-0.09240933,False
11583,0.0027911328,-0.013055552,False
11531,0.032593153,-0.02547947,False
11533,0.0,0.0,False
11547,-0.038217258,-0.038217258,False
11546,-0.009357022,-0.009357022,False
11545,-0.051825643,-0.064819604,False
11544,0.0,0.00239134,False
11543,-0.023466079,-0.023466079,False
11542,-0.009426285,-0.009426285,False
11532,-0.021354735,0.35553133,False
11541,-0.03948526,-0.03948526,False
11539,-0.0049393275,-0.0049393275,False
11538,-0.03979268,-0.061756533,False
11537,0.038316283,0.023093462,False
11536,0.094060585,0.013963815,False
11535,-0.009691102,-0.009691102,False
11534,-0.03457408,0.018609557,False
11540,-0.013395313,-0.029772907,False
11515,0.14453852,0.15872061,False
11584,0.30902064,-0.22510302,False
11586,-0.24235588,-0.34607023,False
11623,0.017116178,-0.051530186,False
11624,0.0044529736,-0.10557526,False
11625,-0.033292398,-0.0783123,False
11626,0.033723116,-0.38156432,False
11627,0.13251872,-0.0342793,False
11628,-0.12632194,-0.13295063,False
11629,-0.005134296,-0.005116416,False
11630,-0.22344136,0.022179127,False
11631,0.022633791,-0.041671377,False
11632,0.0,0.0,False
11633,-0.0022464953,-0.019655433,False
11634,-0.083075106,-0.3546537,False
11635,-0.004898398,-0.004898398,False
11636,0.054612968,-0.007831626,False
11637,-0.024469793,-0.11467266,False
11638,-2.8833747e-06,0.067773275,False
11639,0.016294496,0.0,False
11653,-0.049616016,-0.046957795,False
11652,0.015280847,-0.005148229,False
11651,-0.052705474,-0.036511593,False
11650,0.16213179,0.048086643,False
11649,-0.059509218,0.045283258,False
11648,-0.27359092,0.00774318,False
11622,0.021202028,-0.04351312,False
11647,0.09293563,-0.037871834,False
11645,0.063201845,0.02662623,False
11644,-0.0059633255,-0.0025800467,False
11643,-0.023906285,-0.037673682,False
11642,0.007276442,-0.022524495,False
11641,-0.7484765,-0.7312029,False
11640,0.012503135,-0.009079111,False
11646,-0.11683774,0.24132347,False
11621,0.02250874,-0.05821702,False
11620,0.12857836,-0.027926564,False
11619,-0.04579313,0.14747496,False
11600,-0.20427471,-0.032732844,False
11599,0.0,0.009709242,False
11598,-0.0050258595,0.004507477,False
11597,0.06464275,-0.05520893,False
11596,-0.16124874,-0.024306715,False
11595,0.08862257,0.15176797,False
11601,0.0,0.0,False
11594,-0.20393753,-0.36840498,False
11592,-0.0039614746,-0.0039614746,False
11591,-0.014124209,-0.037282184,False
11590,-0.16305225,-0.22963329,False
11589,-0.008328776,-0.008297278,False
11588,-0.042006213,-0.042006213,False
11587,0.059119284,0.1553399,False
11593,-0.19403648,0.005833626,False
11585,0.0524175,0.07020137,False
11602,-0.039362013,-0.024113297,False
11604,-0.058746636,-0.08547264,False
11618,0.10008538,0.19449687,False
11617,-0.0045406297,-0.0045406297,False
11616,0.10246289,-0.04630965,False
11615,-0.18666804,-0.08329582,False
11614,-0.038730763,-0.080059,False
11613,-0.026774175,0.20175977,False
11603,0.023439616,0.079214364,False
11612,-0.07391411,-0.029707909,False
11610,-0.025298577,-0.04658383,False
11609,-0.15126228,0.22666371,False
11608,0.01579979,-0.008789927,False
11607,0.0,0.0,False
11606,0.030599117,-0.10550499,False
11605,-0.015376051,-0.015376051,False
11611,-0.03701099,-0.008151114,False
11654,-0.03322053,0.079021454,False
11514,0.16803515,0.59128726,False
11512,0.23316729,0.36438823,False
11410,-0.14537728,-0.123969615,False
11411,-0.028472781,-0.06969464,False
11412,0.0,0.0,False
11413,0.07408878,0.047927335,False
11414,0.004276164,0.0052611604,False
11415,0.0076733977,-0.023073465,False
11416,-0.113558784,-0.061403245,False
11417,-0.08669582,-0.035576582,False
11418,0.09130067,0.20309937,False
11419,-0.005754905,-0.028005796,False
11420,-0.025507256,-0.06964914,False
11421,-0.29735965,-0.21901366,False
11422,0.026659638,-0.012188934,False
11423,0.0,0.0,False
11424,0.10457796,0.16417646,False
11425,-0.15998644,-0.11495197,False
11426,-0.35638523,-0.2677431,False
11440,0.040859643,0.028341021,False
11439,0.04133016,-0.040754616,False
11438,-0.1721797,0.3276974,False
11437,0.026694179,-0.0056318976,False
11436,0.08798206,0.16074908,False
11435,-0.11022313,-0.08330169,False
11409,-0.43882686,-0.0026993752,False
11434,-0.0074372105,-0.023537977,False
11432,0.101543605,-0.052189365,False
11431,0.079892755,-0.073333204,False
11430,0.007407807,-0.04989215,False
11429,0.050750375,0.46324718,False
11428,0.12380344,-0.04025215,False
11427,-0.060513496,-0.053318143,False
11433,0.023381472,0.0041372776,False
11408,-0.26766536,-0.27052286,False
11407,0.1426475,-0.064953804,False
11406,-0.5234692,0.20998359,False
11387,-0.0046977997,0.0031750947,False
11386,-0.059237044,-0.01052098,False
11385,-0.000103686005,-0.008317189,False
11384,-0.08701974,-0.34758896,False
11383,-0.13463998,-0.10589245,False
11382,-0.81125927,-1.0261315,False
11388,-0.05238527,-0.16703853,False
11381,-0.066134095,-0.06787023,False
11379,-0.02018034,-0.0058031864,False
11378,0.049451947,0.24397492,False
11377,0.034031183,-0.10728751,False
11376,0.1752963,0.094876945,False
11375,0.018871188,-0.080816865,False
11374,-0.07354057,0.050830543,False
11380,-0.01790595,0.07969093,False
11441,-0.067997515,-0.16998887,False
11389,-0.0053157425,0.016263727,False
11391,0.009444639,-0.022350848,False
11405,-0.0037886947,0.19091809,False
11404,-0.3188396,0.052580237,False
11403,-0.031383663,-0.039386034,False
11402,0.13300467,0.23979342,False
11401,-0.10025513,-0.26847827,False
